1, 2077, m, 3025, f, 4172, m, 2002, f, 2077 2052 2047 2045 2005 2002 4172 2139 3025 , m2077 f2052 m2047 (m2045) f2005 f2002 (m4172) f2139 f3025 , MFFDDHDD, 2077 3025, 2002 4172, G1, 2, G-2, 0, 6, 2
1271, 2442, m, 2449, f, 2752, m, 2446, f, 2442 2433 2446 2752 2482 2605 2607 2526 2527 2803 2449 , m2442 (f2433) f2446 m2752 f2482 f2605 (m2607) f2526 m2527 f2803 f2449 , MDHMMFDSDD, 2442 2449, 2446 2752, G0, 1, G-1, 3, 3, 7
1272, 2442, m, 2449, f, 2752, m, 2446, f, 2442 2433 2446 2752 2478 2725 2726 2264 2739 2805 2449 , m2442 (f2433) f2446 m2752 m2478 f2725 (f2726) m2264 f2739 m2805 f2449 , MDHFMMSDSD, 2442 2449, 2446 2752, G0, 1, G-1, 3, 3, 7
1273, 2442, m, 2449, f, 2752, m, 2446, f, 2442 2433 2446 2752 2482 2605 6117 2526 2527 2803 2449 , m2442 (f2433) f2446 m2752 f2482 f2605 (f6117) f2526 m2527 f2803 f2449 , MDHMMMDSDD, 2442 2449, 2446 2752, G0, 1, G-1, 3, 3, 7
1274, 2442, m, 2449, f, 2492, m, 2491, f, 2442 2433 2436 2210 2491 2492 2482 2605 2607 2526 2527 2803 2449 , m2442 f2433 (m2436) m2210 f2491 m2492 f2482 f2605 (m2607) f2526 m2527 f2803 f2449 , MFSDHMMFDSDD, 2442 2449, 2491 2492, G0, 2, G-1, 3, 5, 7
1275, 2442, m, 2449, f, 2492, m, 2491, f, 2442 2433 2436 2210 2491 2492 2478 2725 2726 2264 2739 2805 2449 , m2442 f2433 (m2436) m2210 f2491 m2492 m2478 f2725 (f2726) m2264 f2739 m2805 f2449 , MFSDHFMMSDSD, 2442 2449, 2491 2492, G0, 2, G-1, 3, 5, 7
1276, 2442, m, 2449, f, 2492, m, 2491, f, 2442 2433 2436 2210 2491 2492 2482 2605 6117 2526 2527 2803 2449 , m2442 f2433 (m2436) m2210 f2491 m2492 f2482 f2605 (f6117) f2526 m2527 f2803 f2449 , MFSDHMMMDSDD, 2442 2449, 2491 2492, G0, 2, G-1, 3, 5, 7
1277, 2442, m, 2449, f, 2492, m, 2491, f, 2442 2433 2437 2210 2491 2492 2482 2605 2607 2526 2527 2803 2449 , m2442 f2433 (f2437) m2210 f2491 m2492 f2482 f2605 (m2607) f2526 m2527 f2803 f2449 , MMSDHMMFDSDD, 2442 2449, 2491 2492, G0, 2, G-1, 3, 5, 7
1278, 2442, m, 2449, f, 2492, m, 2491, f, 2442 2433 2437 2210 2491 2492 2478 2725 2726 2264 2739 2805 2449 , m2442 f2433 (f2437) m2210 f2491 m2492 m2478 f2725 (f2726) m2264 f2739 m2805 f2449 , MMSDHFMMSDSD, 2442 2449, 2491 2492, G0, 2, G-1, 3, 5, 7
1279, 2442, m, 2449, f, 2492, m, 2491, f, 2442 2433 2437 2210 2491 2492 2482 2605 6117 2526 2527 2803 2449 , m2442 f2433 (f2437) m2210 f2491 m2492 f2482 f2605 (f6117) f2526 m2527 f2803 f2449 , MMSDHMMMDSDD, 2442 2449, 2491 2492, G0, 2, G-1, 3, 5, 7
1280, 2442, m, 2449, f, 2709, m, 2754, f, 2442 2433 2436 2711 2709 2754 2264 2739 2805 2449 , m2442 f2433 m2436 (m2711) m2709 f2754 (m2264) f2739 m2805 f2449 , MFFSWFDSD, 2442 2449, 2709 2754, G2, 1, G-2, 1, 5, 4
1281, 2442, m, 2449, f, 2709, m, 2754, f, 2442 2433 2436 2712 2709 2754 2264 2739 2805 2449 , m2442 f2433 m2436 (f2712) m2709 f2754 (m2264) f2739 m2805 f2449 , MFMSWFDSD, 2442 2449, 2709 2754, G2, 1, G-2, 1, 5, 4
1282, 2762, m, 2757, f, 2442, m, 2449, f, 2762 2441 2432 2442 2449 2805 2739 2264 2608 2267 2757 , m2762 f2441 (m2432) m2442 f2449 m2805 f2739 (m2264) f2608 m2267 f2757 , MFSWFMFDSD, 2757 2762, 2442 2449, G1, 1, G0, 3, 4, 6
1283, 2762, m, 2757, f, 2442, m, 2449, f, 2762 2441 2433 2442 2449 2805 2739 2264 2608 2267 2757 , m2762 f2441 (f2433) m2442 f2449 m2805 f2739 (m2264) f2608 m2267 f2757 , MMSWFMFDSD, 2757 2762, 2442 2449, G1, 1, G0, 3, 4, 6
1284, 2758, m, 3069, f, 2442, m, 2449, f, 2758 2267 2608 2264 2739 2805 2449 2442 2432 2441 3069 , m2758 m2267 f2608 (m2264) f2739 m2805 f2449 m2442 (m2432) f2441 f3069 , FMFDSDHFDD, 2758 3069, 2442 2449, G0, 3, G-1, 1, 7, 3
1285, 2758, m, 3069, f, 2442, m, 2449, f, 2758 2267 2608 2264 2739 2805 2449 2442 2433 2441 3069 , m2758 m2267 f2608 (m2264) f2739 m2805 f2449 m2442 (f2433) f2441 f3069 , FMFDSDHMDD, 2758 3069, 2442 2449, G0, 3, G-1, 1, 7, 3
1286, 2472, m, 2470, f, 2450, m, 2443, f, 2472 2972 2450 2443 2432 2255 2470 , m2472 (m2972) m2450 f2443 (m2432) m2255 f2470 , FSWFSD, 2470 2472, 2443 2450, G0, 1, G-1, 1, 3, 3
1287, 2472, m, 2470, f, 2450, m, 2443, f, 2472 2973 2450 2443 2432 2255 2470 , m2472 (f2973) m2450 f2443 (m2432) m2255 f2470 , MSWFSD, 2470 2472, 2443 2450, G0, 1, G-1, 1, 3, 3
1288, 2472, m, 2470, f, 2450, m, 2443, f, 2472 2972 2450 2443 2433 2255 2470 , m2472 (m2972) m2450 f2443 (f2433) m2255 f2470 , FSWMSD, 2470 2472, 2443 2450, G0, 1, G-1, 1, 3, 3
1289, 2472, m, 2470, f, 2450, m, 2443, f, 2472 2973 2450 2443 2433 2255 2470 , m2472 (f2973) m2450 f2443 (f2433) m2255 f2470 , MSWMSD, 2470 2472, 2443 2450, G0, 1, G-1, 1, 3, 3
1290, 2458, m, 2460, f, 2752, m, 2446, f, 2458 2438 2436 2433 2446 2752 2478 2725 2726 2264 2608 2267 2460 , m2458 m2438 (m2436) f2433 f2446 m2752 m2478 f2725 (f2726) m2264 f2608 m2267 f2460 , FFDDHFMMSDSD, 2458 2460, 2446 2752, G0, 2, G-1, 3, 5, 7
1291, 2458, m, 2460, f, 2752, m, 2446, f, 2458 2438 2437 2433 2446 2752 2478 2725 2726 2264 2608 2267 2460 , m2458 m2438 (f2437) f2433 f2446 m2752 m2478 f2725 (f2726) m2264 f2608 m2267 f2460 , FMDDHFMMSDSD, 2458 2460, 2446 2752, G0, 2, G-1, 3, 5, 7
1292, 2462, m, 2465, f, 2752, m, 2446, f, 2462 2220 2436 2433 2446 2752 2478 2474 2475 2202 2195 2178 2465 , m2462 f2220 (m2436) f2433 f2446 m2752 m2478 m2474 (m2475) m2202 f2195 f2178 f2465 , MFDDHFFFSDDD, 2462 2465, 2446 2752, G0, 2, G-1, 3, 5, 7
1293, 2462, m, 2465, f, 2752, m, 2446, f, 2462 2220 2436 2433 2446 2752 2478 2474 2476 2202 2195 2178 2465 , m2462 f2220 (m2436) f2433 f2446 m2752 m2478 m2474 (f2476) m2202 f2195 f2178 f2465 , MFDDHFFMSDDD, 2462 2465, 2446 2752, G0, 2, G-1, 3, 5, 7
1294, 2462, m, 2465, f, 2752, m, 2446, f, 2462 2220 2437 2433 2446 2752 2478 2474 2475 2202 2195 2178 2465 , m2462 f2220 (f2437) f2433 f2446 m2752 m2478 m2474 (m2475) m2202 f2195 f2178 f2465 , MMDDHFFFSDDD, 2462 2465, 2446 2752, G0, 2, G-1, 3, 5, 7
1295, 2462, m, 2465, f, 2752, m, 2446, f, 2462 2220 2437 2433 2446 2752 2478 2474 2476 2202 2195 2178 2465 , m2462 f2220 (f2437) f2433 f2446 m2752 m2478 m2474 (f2476) m2202 f2195 f2178 f2465 , MMDDHFFMSDDD, 2462 2465, 2446 2752, G0, 2, G-1, 3, 5, 7
1296, 2466, m, 2463, f, 2752, m, 2446, f, 2466 2208 2195 2202 2475 2474 2478 2752 2446 2433 2436 2220 2463 , m2466 m2208 f2195 m2202 (m2475) m2474 m2478 m2752 f2446 f2433 (m2436) f2220 f2463 , FMFFSSSWMFDD, 2463 2466, 2446 2752, G1, 3, G0, 2, 8, 4
1297, 2466, m, 2463, f, 2752, m, 2446, f, 2466 2208 2195 2202 2476 2474 2478 2752 2446 2433 2436 2220 2463 , m2466 m2208 f2195 m2202 (f2476) m2474 m2478 m2752 f2446 f2433 (m2436) f2220 f2463 , FMFMSSSWMFDD, 2463 2466, 2446 2752, G1, 3, G0, 2, 8, 4
1298, 2466, m, 2463, f, 2752, m, 2446, f, 2466 2208 2195 2202 2475 2474 2478 2752 2446 2433 2437 2220 2463 , m2466 m2208 f2195 m2202 (m2475) m2474 m2478 m2752 f2446 f2433 (f2437) f2220 f2463 , FMFFSSSWMMDD, 2463 2466, 2446 2752, G1, 3, G0, 2, 8, 4
1299, 2466, m, 2463, f, 2752, m, 2446, f, 2466 2208 2195 2202 2476 2474 2478 2752 2446 2433 2437 2220 2463 , m2466 m2208 f2195 m2202 (f2476) m2474 m2478 m2752 f2446 f2433 (f2437) f2220 f2463 , FMFMSSSWMMDD, 2463 2466, 2446 2752, G1, 3, G0, 2, 8, 4
1300, 2489, m, 2490, f, 2752, m, 2446, f, 2489 2178 2195 2202 2475 2474 2478 2752 2446 2433 2437 2835 2861 2557 2490 , m2489 f2178 f2195 m2202 (m2475) m2474 m2478 m2752 f2446 f2433 f2437 (m2835) f2861 f2557 f2490 , MMFFSSSWMMFDDD, 2489 2490, 2446 2752, G1, 3, G0, 3, 8, 6
1301, 2489, m, 2490, f, 2752, m, 2446, f, 2489 2178 2195 2202 2476 2474 2478 2752 2446 2433 2437 2835 2861 2557 2490 , m2489 f2178 f2195 m2202 (f2476) m2474 m2478 m2752 f2446 f2433 f2437 (m2835) f2861 f2557 f2490 , MMFMSSSWMMFDDD, 2489 2490, 2446 2752, G1, 3, G0, 3, 8, 6
1302, 2489, m, 2490, f, 2752, m, 2446, f, 2489 2178 2195 2202 2475 2474 2478 2752 2446 2433 2437 2836 2861 2557 2490 , m2489 f2178 f2195 m2202 (m2475) m2474 m2478 m2752 f2446 f2433 f2437 (f2836) f2861 f2557 f2490 , MMFFSSSWMMMDDD, 2489 2490, 2446 2752, G1, 3, G0, 3, 8, 6
1303, 2489, m, 2490, f, 2752, m, 2446, f, 2489 2178 2195 2202 2476 2474 2478 2752 2446 2433 2437 2836 2861 2557 2490 , m2489 f2178 f2195 m2202 (f2476) m2474 m2478 m2752 f2446 f2433 f2437 (f2836) f2861 f2557 f2490 , MMFMSSSWMMMDDD, 2489 2490, 2446 2752, G1, 3, G0, 3, 8, 6
1304, 2752, m, 2446, f, 2709, m, 2754, f, 2752 2478 2725 2726 2264 2754 2709 2711 2436 2433 2446 , m2752 m2478 f2725 (f2726) m2264 f2754 m2709 (m2711) m2436 f2433 f2446 , FMMSDHFSDD, 2446 2752, 2709 2754, G1, 2, G-2, 1, 6, 4
1305, 2752, m, 2446, f, 2709, m, 2754, f, 2752 2478 2725 2726 2264 2754 2709 2712 2436 2433 2446 , m2752 m2478 f2725 (f2726) m2264 f2754 m2709 (f2712) m2436 f2433 f2446 , FMMSDHMSDD, 2446 2752, 2709 2754, G1, 2, G-2, 1, 6, 4
1306, 2762, m, 2757, f, 2752, m, 2446, f, 2762 2441 2432 2446 2752 2478 2725 2726 2264 2608 2267 2757 , m2762 f2441 (m2432) f2446 m2752 m2478 f2725 (f2726) m2264 f2608 m2267 f2757 , MFDHFMMSDSD, 2757 2762, 2446 2752, G1, 1, G-1, 3, 4, 7
1307, 2762, m, 2757, f, 2752, m, 2446, f, 2762 2441 2433 2446 2752 2478 2725 2726 2264 2608 2267 2757 , m2762 f2441 (f2433) f2446 m2752 m2478 f2725 (f2726) m2264 f2608 m2267 f2757 , MMDHFMMSDSD, 2757 2762, 2446 2752, G1, 1, G-1, 3, 4, 7
1308, 2758, m, 3069, f, 2752, m, 2446, f, 2758 2267 2608 2264 2726 2725 2478 2752 2446 2432 2441 3069 , m2758 m2267 f2608 m2264 (f2726) f2725 m2478 m2752 f2446 (m2432) f2441 f3069 , FMFMDSSWFDD, 2758 3069, 2446 2752, G1, 3, G-1, 1, 8, 3
1309, 2758, m, 3069, f, 2752, m, 2446, f, 2758 2267 2608 2264 2726 2725 2478 2752 2446 2433 2441 3069 , m2758 m2267 f2608 m2264 (f2726) f2725 m2478 m2752 f2446 (f2433) f2441 f3069 , FMFMDSSWMDD, 2758 3069, 2446 2752, G1, 3, G-1, 1, 8, 3
1310, 2458, m, 2460, f, 2462, m, 2465, f, 2458 2438 2436 2220 2462 2465 2176 2174 6985 2265 2608 2267 2460 , m2458 m2438 (m2436) f2220 m2462 f2465 m2176 m2174 (m6985) f2265 f2608 m2267 f2460 , FFDSWFFFDDSD, 2458 2460, 2462 2465, G0, 2, G-1, 3, 5, 7
1311, 2458, m, 2460, f, 2462, m, 2465, f, 2458 2438 2436 2220 2462 2465 2176 2174 6986 2265 2608 2267 2460 , m2458 m2438 (m2436) f2220 m2462 f2465 m2176 m2174 (f6986) f2265 f2608 m2267 f2460 , FFDSWFFMDDSD, 2458 2460, 2462 2465, G0, 2, G-1, 3, 5, 7
1312, 2458, m, 2460, f, 2462, m, 2465, f, 2458 2438 2437 2220 2462 2465 2176 2174 6985 2265 2608 2267 2460 , m2458 m2438 (f2437) f2220 m2462 f2465 m2176 m2174 (m6985) f2265 f2608 m2267 f2460 , FMDSWFFFDDSD, 2458 2460, 2462 2465, G0, 2, G-1, 3, 5, 7
1313, 2458, m, 2460, f, 2462, m, 2465, f, 2458 2438 2437 2220 2462 2465 2176 2174 6986 2265 2608 2267 2460 , m2458 m2438 (f2437) f2220 m2462 f2465 m2176 m2174 (f6986) f2265 f2608 m2267 f2460 , FMDSWFFMDDSD, 2458 2460, 2462 2465, G0, 2, G-1, 3, 5, 7
1314, 2458, m, 2460, f, 2489, m, 2490, f, 2458 2438 2437 2835 2861 2557 2490 2489 2176 2174 6985 2265 2608 2267 2460 , m2458 m2438 f2437 (m2835) f2861 f2557 f2490 m2489 m2176 m2174 (m6985) f2265 f2608 m2267 f2460 , FMFDDDHFFFDDSD, 2458 2460, 2489 2490, G0, 3, G-1, 3, 7, 7
1315, 2458, m, 2460, f, 2489, m, 2490, f, 2458 2438 2437 2835 2861 2557 2490 2489 2176 2174 6986 2265 2608 2267 2460 , m2458 m2438 f2437 (m2835) f2861 f2557 f2490 m2489 m2176 m2174 (f6986) f2265 f2608 m2267 f2460 , FMFDDDHFFMDDSD, 2458 2460, 2489 2490, G0, 3, G-1, 3, 7, 7
1316, 2458, m, 2460, f, 2489, m, 2490, f, 2458 2438 2437 2836 2861 2557 2490 2489 2176 2174 6985 2265 2608 2267 2460 , m2458 m2438 f2437 (f2836) f2861 f2557 f2490 m2489 m2176 m2174 (m6985) f2265 f2608 m2267 f2460 , FMMDDDHFFFDDSD, 2458 2460, 2489 2490, G0, 3, G-1, 3, 7, 7
1317, 2458, m, 2460, f, 2489, m, 2490, f, 2458 2438 2437 2836 2861 2557 2490 2489 2176 2174 6986 2265 2608 2267 2460 , m2458 m2438 f2437 (f2836) f2861 f2557 f2490 m2489 m2176 m2174 (f6986) f2265 f2608 m2267 f2460 , FMMDDDHFFMDDSD, 2458 2460, 2489 2490, G0, 3, G-1, 3, 7, 7
1318, 2458, m, 2460, f, 2492, m, 2491, f, 2458 2438 2436 2210 2491 2492 2478 2725 2726 2264 2608 2267 2460 , m2458 m2438 (m2436) m2210 f2491 m2492 m2478 f2725 (f2726) m2264 f2608 m2267 f2460 , FFSDHFMMSDSD, 2458 2460, 2491 2492, G0, 2, G-1, 3, 5, 7
1319, 2458, m, 2460, f, 2492, m, 2491, f, 2458 2438 2437 2210 2491 2492 2478 2725 2726 2264 2608 2267 2460 , m2458 m2438 (f2437) m2210 f2491 m2492 m2478 f2725 (f2726) m2264 f2608 m2267 f2460 , FMSDHFMMSDSD, 2458 2460, 2491 2492, G0, 2, G-1, 3, 5, 7
1320, 2458, m, 2460, f, 2532, m, 2535, f, 2458 2440 2796 2798 2530 2532 2535 2172 2726 2264 2608 2267 2460 , m2458 f2440 f2796 (f2798) f2530 m2532 f2535 m2172 (f2726) m2264 f2608 m2267 f2460 , MMMDSWFMSDSD, 2458 2460, 2532 2535, G1, 2, G-2, 2, 6, 6
1321, 2458, m, 2460, f, 2676, m, 2677, f, 2458 2440 2796 2798 2530 2677 2676 2172 2726 2264 2608 2267 2460 , m2458 f2440 f2796 (f2798) f2530 f2677 m2676 m2172 (f2726) m2264 f2608 m2267 f2460 , MMMDDHFMSDSD, 2458 2460, 2676 2677, G1, 2, G-2, 2, 6, 6
1322, 2458, m, 2460, f, 2709, m, 2754, f, 2458 2438 2436 2711 2709 2754 2264 2608 2267 2460 , m2458 m2438 m2436 (m2711) m2709 f2754 (m2264) f2608 m2267 f2460 , FFFSWFDSD, 2458 2460, 2709 2754, G2, 1, G-2, 1, 5, 4
1323, 2458, m, 2460, f, 2709, m, 2754, f, 2458 2438 2436 2711 2709 2754 2265 2608 2267 2460 , m2458 m2438 m2436 (m2711) m2709 f2754 (f2265) f2608 m2267 f2460 , FFFSWMDSD, 2458 2460, 2709 2754, G2, 1, G-2, 1, 5, 4
1324, 2458, m, 2460, f, 2709, m, 2754, f, 2458 2438 2436 2712 2709 2754 2264 2608 2267 2460 , m2458 m2438 m2436 (f2712) m2709 f2754 (m2264) f2608 m2267 f2460 , FFMSWFDSD, 2458 2460, 2709 2754, G2, 1, G-2, 1, 5, 4
1325, 2458, m, 2460, f, 2709, m, 2754, f, 2458 2438 2436 2712 2709 2754 2265 2608 2267 2460 , m2458 m2438 m2436 (f2712) m2709 f2754 (f2265) f2608 m2267 f2460 , FFMSWMDSD, 2458 2460, 2709 2754, G2, 1, G-2, 1, 5, 4
1326, 2762, m, 2757, f, 2458, m, 2460, f, 2762 2441 2433 2436 2438 2458 2460 2267 2757 , m2762 f2441 f2433 (m2436) m2438 m2458 f2460 (m2267) f2757 , MMFSSWFD, 2757 2762, 2458 2460, G1, 2, G0, 1, 6, 2
1327, 2762, m, 2757, f, 2458, m, 2460, f, 2762 2441 2433 2436 2438 2458 2460 2268 2757 , m2762 f2441 f2433 (m2436) m2438 m2458 f2460 (f2268) f2757 , MMFSSWMD, 2757 2762, 2458 2460, G1, 2, G0, 1, 6, 2
1328, 2762, m, 2757, f, 2458, m, 2460, f, 2762 2441 2433 2437 2438 2458 2460 2267 2757 , m2762 f2441 f2433 (f2437) m2438 m2458 f2460 (m2267) f2757 , MMMSSWFD, 2757 2762, 2458 2460, G1, 2, G0, 1, 6, 2
1329, 2762, m, 2757, f, 2458, m, 2460, f, 2762 2441 2433 2437 2438 2458 2460 2268 2757 , m2762 f2441 f2433 (f2437) m2438 m2458 f2460 (f2268) f2757 , MMMSSWMD, 2757 2762, 2458 2460, G1, 2, G0, 1, 6, 2
1330, 2758, m, 3069, f, 2458, m, 2460, f, 2758 2267 2460 2458 2438 2436 2433 2441 3069 , m2758 (m2267) f2460 m2458 m2438 (m2436) f2433 f2441 f3069 , FDHFFDDD, 2758 3069, 2458 2460, G0, 1, G-1, 2, 3, 5
1331, 2758, m, 3069, f, 2458, m, 2460, f, 2758 2268 2460 2458 2438 2436 2433 2441 3069 , m2758 (f2268) f2460 m2458 m2438 (m2436) f2433 f2441 f3069 , MDHFFDDD, 2758 3069, 2458 2460, G0, 1, G-1, 2, 3, 5
1332, 2758, m, 3069, f, 2458, m, 2460, f, 2758 2267 2460 2458 2438 2437 2433 2441 3069 , m2758 (m2267) f2460 m2458 m2438 (f2437) f2433 f2441 f3069 , FDHFMDDD, 2758 3069, 2458 2460, G0, 1, G-1, 2, 3, 5
1333, 2758, m, 3069, f, 2458, m, 2460, f, 2758 2268 2460 2458 2438 2437 2433 2441 3069 , m2758 (f2268) f2460 m2458 m2438 (f2437) f2433 f2441 f3069 , MDHFMDDD, 2758 3069, 2458 2460, G0, 1, G-1, 2, 3, 5
1334, 2458, m, 2460, f, 2805, m, 2803, f, 2458 2440 2796 2798 2530 2803 2805 2739 2264 2608 2267 2460 , m2458 f2440 f2796 (f2798) f2530 f2803 m2805 f2739 (m2264) f2608 m2267 f2460 , MMMDDHMFDSD, 2458 2460, 2803 2805, G1, 2, G-1, 2, 6, 5
1335, 2466, m, 2463, f, 2464, m, 2461, f, 2466 2212 2358 2511 2512 2464 2461 2219 2463 , m2466 f2212 m2358 (m2511) m2512 m2464 f2461 (m2219) f2463 , MFFSSWFD, 2463 2466, 2461 2464, G1, 2, G0, 1, 6, 2
1336, 2466, m, 2463, f, 2464, m, 2461, f, 2466 2212 2358 2511 2512 2464 2461 2220 2463 , m2466 f2212 m2358 (m2511) m2512 m2464 f2461 (f2220) f2463 , MFFSSWMD, 2463 2466, 2461 2464, G1, 2, G0, 1, 6, 2
1337, 2464, m, 2461, f, 4918, m, 2520, f, 2464 2512 2520 4918 4711 6515 2842 2836 2437 2220 2461 , m2464 (m2512) f2520 m4918 f4711 f6515 (m2842) f2836 f2437 f2220 f2461 , FDHMMFDDDD, 2461 2464, 2520 4918, G0, 1, G-1, 3, 3, 7
1338, 2464, m, 2461, f, 4918, m, 2520, f, 2464 2515 2520 4918 4711 6515 2842 2836 2437 2220 2461 , m2464 (f2515) f2520 m4918 f4711 f6515 (m2842) f2836 f2437 f2220 f2461 , MDHMMFDDDD, 2461 2464, 2520 4918, G0, 1, G-1, 3, 3, 7
1339, 2464, m, 2461, f, 4918, m, 2520, f, 2464 2512 2520 4918 4711 6515 2843 2836 2437 2220 2461 , m2464 (m2512) f2520 m4918 f4711 f6515 (f2843) f2836 f2437 f2220 f2461 , FDHMMMDDDD, 2461 2464, 2520 4918, G0, 1, G-1, 3, 3, 7
1340, 2464, m, 2461, f, 4918, m, 2520, f, 2464 2515 2520 4918 4711 6515 2843 2836 2437 2220 2461 , m2464 (f2515) f2520 m4918 f4711 f6515 (f2843) f2836 f2437 f2220 f2461 , MDHMMMDDDD, 2461 2464, 2520 4918, G0, 1, G-1, 3, 3, 7
1341, 2589, m, 2541, f, 2464, m, 2461, f, 2589 2115 2358 2511 2512 2464 2461 2219 2605 2607 2526 2527 2532 2541 , m2589 m2115 m2358 (m2511) m2512 m2464 f2461 m2219 f2605 (m2607) f2526 m2527 m2532 f2541 , FFFSSWFMFDSSD, 2541 2589, 2461 2464, G1, 2, G-1, 3, 6, 7
1342, 2589, m, 2541, f, 2464, m, 2461, f, 2589 2115 2358 2511 2512 2464 2461 2219 2605 6117 2526 2527 2532 2541 , m2589 m2115 m2358 (m2511) m2512 m2464 f2461 m2219 f2605 (f6117) f2526 m2527 m2532 f2541 , FFFSSWFMMDSSD, 2541 2589, 2461 2464, G1, 2, G-1, 3, 6, 7
1343, 2671, m, 2675, f, 2464, m, 2461, f, 2671 2517 2512 2464 2461 2219 2605 2607 2526 2527 2677 2675 , m2671 m2517 (m2512) m2464 f2461 m2219 f2605 (m2607) f2526 m2527 f2677 f2675 , FFSWFMFDSDD, 2671 2675, 2461 2464, G1, 1, G-1, 3, 4, 7
1344, 2671, m, 2675, f, 2464, m, 2461, f, 2671 2517 2515 2464 2461 2219 2605 2607 2526 2527 2677 2675 , m2671 m2517 (f2515) m2464 f2461 m2219 f2605 (m2607) f2526 m2527 f2677 f2675 , FMSWFMFDSDD, 2671 2675, 2461 2464, G1, 1, G-1, 3, 4, 7
1345, 2671, m, 2675, f, 2464, m, 2461, f, 2671 2517 2512 2464 2461 2219 2605 6117 2526 2527 2677 2675 , m2671 m2517 (m2512) m2464 f2461 m2219 f2605 (f6117) f2526 m2527 f2677 f2675 , FFSWFMMDSDD, 2671 2675, 2461 2464, G1, 1, G-1, 3, 4, 7
1346, 2671, m, 2675, f, 2464, m, 2461, f, 2671 2517 2515 2464 2461 2219 2605 6117 2526 2527 2677 2675 , m2671 m2517 (f2515) m2464 f2461 m2219 f2605 (f6117) f2526 m2527 f2677 f2675 , FMSWFMMDSDD, 2671 2675, 2461 2464, G1, 1, G-1, 3, 4, 7
1347, 2462, m, 2465, f, 2478, m, 2482, f, 2462 2219 2604 2482 2478 2474 2475 2202 2195 2178 2465 , m2462 m2219 (m2604) f2482 m2478 m2474 (m2475) m2202 f2195 f2178 f2465 , FFDHFFSDDD, 2462 2465, 2478 2482, G1, 1, G-2, 2, 4, 6
1348, 2462, m, 2465, f, 2478, m, 2482, f, 2462 2219 2604 2482 2478 2474 2476 2202 2195 2178 2465 , m2462 m2219 (m2604) f2482 m2478 m2474 (f2476) m2202 f2195 f2178 f2465 , FFDHFMSDDD, 2462 2465, 2478 2482, G1, 1, G-2, 2, 4, 6
1349, 2462, m, 2465, f, 2478, m, 2482, f, 2462 2219 2605 2482 2478 2474 2475 2202 2195 2178 2465 , m2462 m2219 (f2605) f2482 m2478 m2474 (m2475) m2202 f2195 f2178 f2465 , FMDHFFSDDD, 2462 2465, 2478 2482, G1, 1, G-2, 2, 4, 6
1350, 2462, m, 2465, f, 2478, m, 2482, f, 2462 2219 2605 2482 2478 2474 2476 2202 2195 2178 2465 , m2462 m2219 (f2605) f2482 m2478 m2474 (f2476) m2202 f2195 f2178 f2465 , FMDHFMSDDD, 2462 2465, 2478 2482, G1, 1, G-2, 2, 4, 6
1351, 2462, m, 2465, f, 2485, m, 2614, f, 2462 2219 2605 2607 2526 2529 2614 2485 2198 2196 2194 2178 2465 , m2462 m2219 f2605 (m2607) f2526 m2529 f2614 m2485 m2198 (m2196) m2194 f2178 f2465 , FMFDSDHFFSDD, 2462 2465, 2485 2614, G0, 3, G-1, 2, 7, 5
1352, 2462, m, 2465, f, 2485, m, 2614, f, 2462 2219 2605 2607 2526 2529 2614 2485 2198 2197 2194 2178 2465 , m2462 m2219 f2605 (m2607) f2526 m2529 f2614 m2485 m2198 (f2197) m2194 f2178 f2465 , FMFDSDHFMSDD, 2462 2465, 2485 2614, G0, 3, G-1, 2, 7, 5
1353, 2462, m, 2465, f, 2485, m, 2614, f, 2462 2219 2605 2607 2526 2529 2614 2485 2200 2474 2475 2202 2195 2178 2465 , m2462 m2219 f2605 (m2607) f2526 m2529 f2614 m2485 f2200 m2474 (m2475) m2202 f2195 f2178 f2465 , FMFDSDHMFFSDDD, 2462 2465, 2485 2614, G0, 3, G-1, 3, 7, 7
1354, 2462, m, 2465, f, 2485, m, 2614, f, 2462 2219 2605 2607 2526 2529 2614 2485 2200 2474 2476 2202 2195 2178 2465 , m2462 m2219 f2605 (m2607) f2526 m2529 f2614 m2485 f2200 m2474 (f2476) m2202 f2195 f2178 f2465 , FMFDSDHMFMSDDD, 2462 2465, 2485 2614, G0, 3, G-1, 3, 7, 7
1355, 2462, m, 2465, f, 2485, m, 2614, f, 2462 2219 2605 6117 2526 2529 2614 2485 2198 2196 2194 2178 2465 , m2462 m2219 f2605 (f6117) f2526 m2529 f2614 m2485 m2198 (m2196) m2194 f2178 f2465 , FMMDSDHFFSDD, 2462 2465, 2485 2614, G0, 3, G-1, 2, 7, 5
1356, 2462, m, 2465, f, 2485, m, 2614, f, 2462 2219 2605 6117 2526 2529 2614 2485 2198 2197 2194 2178 2465 , m2462 m2219 f2605 (f6117) f2526 m2529 f2614 m2485 m2198 (f2197) m2194 f2178 f2465 , FMMDSDHFMSDD, 2462 2465, 2485 2614, G0, 3, G-1, 2, 7, 5
